247402;1
275728;1
275739;1
275750;1
275761;1
275772;1
275783;1
275794;1
275805;1
275816;1
275827;1
275838;1
275849;1
275860;0
275871;0
275882;0
275893;0
275904;0
275915;0
275926;0
275937;0
275948;0
275959;1
275970;1
275981;1
275992;1
276003;1
276014;1
276025;1
276036;1
276047;0
276058;0
276069;0
276080;0
276091;0
276102;0
276113;0
276124;0
276135;0
276146;0
276157;0
276168;0
276179;0
276190;0
276201;0
276212;0
276223;0
276234;0
276245;0
276256;0
276267;0
276278;0
276289;0
276300;0
276311;0
276322;0
276333;0
276344;0
276355;0
276366;0
276377;0
276388;0
276399;0
276410;0
276421;0
276432;0
276443;0
276454;0
276465;0
276476;0
276487;0
276498;0
276509;0
276520;0
276531;0
276542;0
276553;0
276564;0
276575;0
276586;0
276597;0
276608;0
276619;0
276630;0
276641;0
276652;0
276663;0
276674;0
276685;0
276696;0
276707;0
276718;0
276729;0
276740;0
276751;0
276762;0
276773;0
276784;0
276795;0
276806;0
276817;0
276828;0
276839;0
276850;0
276861;0
276872;0
276883;0
276894;0
276905;0
276916;0
276927;0
276938;0
276949;0
276960;0
276971;0
276982;0
276993;0
277004;0
277015;0
277026;0
277037;1
278044;1
278055;1
278066;1
278077;1
278088;1
278099;1
278110;1
278121;1
278132;1
278143;1
278154;1
278165;1
278176;1
278187;1
278198;0
278209;0
278220;0
278231;0
278242;0
278253;0
278264;0
278275;0
278286;0
278297;0
278308;0
278319;1
278330;1
278341;1
278352;1
278363;1
278374;1
278385;1
278396;1
278407;1
278418;1
278429;0
278440;0
278451;0
278462;0
278473;0
278484;0
278495;0
278506;0
278517;0
278528;0
278539;0
278550;0
278561;0
278572;0
278583;0
278594;0
278605;0
278616;0
278627;0
278638;0
278649;0
278660;0
278671;0
278682;0
278693;0
278704;0
278715;0
278726;0
278737;0
278748;0
278759;0
278770;0
278781;0
278792;0
278803;0
278814;0
278825;0
278836;0
278847;0
278858;0
278869;0
278880;0
278891;0
278902;0
278913;0
278924;0
278935;0
278946;0
278957;0
278968;0
278979;0
278990;0
279001;0
279012;0
279023;0
279034;0
279045;0
279056;0
279067;0
279078;0
279089;0
279100;0
279111;0
279122;0
279133;0
279144;0
279155;0
279166;0
279177;0
279188;0
279199;0
279210;0
279221;0
279232;0
279243;0
279254;0
279265;0
279276;0
279287;0
279298;0
279309;0
279320;0
279331;0
279342;0
279353;0
279364;0
279375;0
279386;0
279397;0
279408;0
279419;1
280512;1
280523;1
280534;1
280545;1
280556;1
280567;1
280578;1
280589;1
280600;1
280611;1
280622;0
280633;0
280644;0
280655;0
280666;0
280677;0
280688;0
280699;0
280710;0
280721;0
280732;0
280743;0
280754;0
280765;1
280776;1
280787;1
280798;1
280809;1
280820;1
280831;1
280842;1
280853;1
280864;0
280875;0
280886;0
280897;0
280908;0
280919;0
280930;0
280941;0
280952;0
280963;0
280974;0
280985;1
280996;1
281007;1
281018;1
281029;1
281040;1
281051;0
281062;0
281073;0
281084;0
281095;0
281106;0
281117;0
281128;0
281139;0
281150;0
281161;0
281172;0
281183;0
281194;0
281205;0
281216;0
281227;0
281238;0
281249;0
281260;0
281271;0
281282;0
281293;0
281304;0
281315;0
281326;0
281337;0
281348;0
281359;0
281370;0
281381;0
281392;0
281403;0
281414;0
281425;0
281436;0
281447;0
281458;0
281469;0
281480;0
281491;0
281502;0
281513;0
281524;0
281535;0
281546;0
281557;0
281568;0
281579;0
281590;0
281601;0
281612;0
281623;0
281634;0
281645;0
281656;0
281667;0
281678;0
281689;0
281700;0
281711;0
281722;0
281733;0
281744;0
281755;0
281766;0
281777;0
281788;0
281799;0
281810;0
281821;0
281832;0
281843;0
281854;0
281865;0
281876;0
281887;0
281898;0
281909;0
281920;0
281931;0
281942;0
281953;0
281964;0
281975;0
281986;0
281997;0
282008;0
282019;0
282030;0
282041;1
282775;1
282786;1
282797;1
282808;1
282819;1
282830;1
282841;1
282852;1
282863;1
282874;0
282885;0
282896;0
282907;0
282918;0
282929;0
282940;0
282951;0
282962;0
282973;0
282984;0
282995;1
283006;1
283017;1
283028;1
283039;1
283050;1
283061;1
283072;1
283083;1
283094;0
283105;0
283116;0
283127;0
283138;0
283149;0
283160;0
283171;0
283182;0
283193;0
283204;0
283215;0
283226;0
283237;0
283248;0
283259;0
283270;0
283281;0
283292;0
283303;0
283314;0
283325;0
283336;0
283347;0
283358;0
283369;0
283380;0
283391;0
283402;0
283413;0
283424;0
283435;0
283446;0
283457;0
283468;0
283479;0
283490;0
283501;0
283512;0
283523;0
283534;0
283545;0
283556;0
283567;0
283578;0
283589;0
283600;0
283611;0
283622;0
283633;0
283644;0
283655;0
283666;0
283677;0
283688;0
