204108;1
225304;1
225315;1
225326;1
225337;1
225348;1
225359;1
225370;1
225381;1
225392;1
225403;1
225414;1
225425;1
225436;1
225447;1
225458;1
225469;1
225480;1
225491;1
225502;1
225513;1
225524;1
225535;1
225546;1
225557;1
225568;1
225579;0
225590;0
225601;0
225612;0
225623;0
225634;0
225645;0
225656;0
225667;0
225678;0
225689;0
225700;0
225711;0
225722;0
225733;0
225744;0
225755;0
225766;0
225777;0
225788;0
225799;0
225810;0
225821;0
225832;0
225843;0
225854;0
225865;0
225876;0
225887;0
225898;0
225909;0
225920;0
225931;0
225942;0
225953;0
225964;0
225975;0
225986;0
225997;0
226008;0
226019;0
226030;0
226041;0
226052;0
226063;0
226074;0
226085;0
226096;0
226107;0
226118;0
226129;0
226140;0
226151;0
226162;0
226173;0
226184;0
226195;0
226206;0
226217;0
226228;0
226239;0
226250;0
226261;0
226272;0
226283;0
226294;0
226305;0
226316;0
226327;0
226338;0
226349;0
226360;0
226371;0
226382;0
226393;0
226404;0
226415;0
226426;0
226437;0
226448;0
226459;0
226470;0
226481;0
226492;0
226503;0
226514;0
226525;0
226536;0
226547;0
226558;0
226569;1
228908;1
228919;1
228930;1
228941;1
228952;1
228963;1
228974;1
228985;1
228996;1
229007;1
229018;1
229029;1
229040;1
229051;1
229062;0
229073;0
229084;0
229095;0
229106;0
229117;0
229128;0
229139;0
229150;0
229161;0
229172;0
229183;0
229194;0
229205;0
229216;0
229227;0
229238;0
229249;0
229260;0
229271;0
229282;0
229293;0
229304;0
229315;0
229326;0
229337;0
229348;0
229359;0
229370;0
229381;0
229392;0
229403;0
229414;0
229425;0
229436;0
229447;0
229458;0
229469;0
229480;0
229491;0
229502;0
229513;0
229524;0
229535;0
229546;0
229557;0
229568;0
229579;0
229590;0
229601;0
229612;0
229623;0
229634;0
229645;0
229656;0
229667;0
229678;0
229689;0
229700;0
229711;0
229722;0
229733;0
229744;0
229755;0
229766;0
229777;0
229788;0
229799;0
229810;0
229821;0
229832;0
229843;0
229854;0
229865;0
229876;0
229887;0
229898;0
229909;0
229920;0
229931;0
229942;0
229953;0
229964;0
229975;0
229986;0
229997;0
230008;0
230019;0
230030;0
230041;0
230052;1
231894;1
231905;1
231916;1
231927;1
231938;1
231949;1
231960;1
231971;1
231982;1
231993;1
232004;1
232015;0
232026;0
232037;0
232048;0
232059;0
232070;0
232081;0
232092;0
232103;0
232114;0
232125;0
232136;0
232147;0
232158;0
232169;0
232180;0
232191;0
232202;0
232213;0
232224;0
232235;0
232246;0
232257;0
232268;0
232279;0
