347306;1
347317;1
347328;1
347339;1
347350;1
347361;1
347372;1
347383;1
347394;1
347405;1
347416;1
347427;1
347438;1
347449;1
347460;1
347471;1
347482;1
347493;1
347504;1
347515;1
347526;1
347537;1
347548;1
347559;1
347570;1
347581;1
347592;1
347603;1
347614;1
347625;1
347636;1
347647;1
347658;1
347669;1
347680;1
347691;1
347702;1
347713;1
347724;1
347735;1
347746;1
347757;1
347768;1
347779;1
347790;1
347801;1
347812;1
347823;1
347834;1
347845;1
347856;1
347867;1
347878;1
347889;1
347900;1
347911;1
347922;1
347933;1
347944;1
347955;1
347966;1
347977;1
347988;1
347999;1
348010;1
348021;1
348032;0
348043;0
348054;0
348065;0
348076;0
348087;0
348098;0
348109;0
348120;0
348131;0
348142;0
348153;0
348164;0
348175;0
348186;0
348197;0
348208;0
348219;0
348230;0
348241;0
348252;0
348263;0
348274;0
348285;0
348296;0
348307;0
348318;0
348329;0
348340;0
348351;0
348362;0
348373;0
348384;0
348395;0
348406;0
348417;0
348428;0
348439;0
348450;0
348461;0
348472;0
348483;0
348494;0
348505;0
348516;0
348527;0
348538;0
348549;0
348560;0
348571;0
348582;0
348593;0
348604;0
348615;0
348626;0
348637;0
348648;0
348659;0
348670;0
348681;0
348692;0
348703;0
348714;0
348725;0
348736;0
348747;0
348758;0
348769;0
348780;0
348791;0
348802;0
348813;0
348824;0
348835;0
348846;0
348857;0
348868;0
348879;0
348890;0
348901;0
348912;0
348923;0
348934;0
348945;0
348956;0
348967;0
348978;0
348989;0
349000;0
349011;0
349022;1
350668;1
350679;1
350690;1
350701;1
350712;1
350723;1
350734;1
350745;1
350756;1
350767;1
350778;1
350789;1
350800;1
350811;1
350822;1
350833;1
350844;1
350855;1
350866;1
350877;1
350888;1
350899;1
350910;1
350921;1
350932;1
350943;1
350954;1
350965;1
350976;1
350987;1
350998;1
351009;1
351020;1
351031;1
351042;1
351053;1
351064;1
351075;1
351086;1
351097;1
351108;1
351119;1
351130;1
351141;1
351152;1
351163;1
351174;1
351185;1
351196;1
351207;1
351218;1
351229;1
351240;1
351251;1
351262;1
351273;1
351284;1
351295;1
351306;1
351317;1
351328;1
351339;1
351350;1
351361;1
351372;1
351383;1
351394;1
351405;1
351416;1
351427;1
351438;1
351449;1
351460;1
351471;1
351482;1
351493;1
351504;1
351515;0
351526;0
351537;0
351548;0
351559;0
351570;0
351581;0
351592;0
351603;0
351614;0
351625;0
351636;0
351647;0
351658;0
351669;0
351680;0
351691;0
351702;0
351713;0
351724;0
351735;0
351746;0
351757;0
351768;0
351779;0
351790;0
351801;0
351812;0
351823;0
351834;0
351845;0
351856;0
351867;0
351878;0
351889;0
351900;0
351911;0
351922;0
351933;0
351944;0
351955;0
351966;0
351977;0
351988;0
351999;0
352010;0
352021;0
352032;0
352043;0
352054;0
352065;0
352076;0
352087;0
352098;0
352109;0
352120;0
352131;0
352142;0
352153;0
352164;0
352175;0
352186;0
352197;0
352208;0
352219;0
352230;0
352241;0
352252;0
352263;0
352274;0
352285;0
352296;0
352307;0
352318;0
352329;0
352340;0
352351;0
352362;0
352373;0
352384;0
352395;0
352406;0
352417;0
352428;0
352439;0
352450;0
352461;0
352472;0
352483;0
352494;0
352505;1
353737;1
353748;1
353759;1
353770;1
353781;1
353792;1
353803;1
353814;1
353825;1
353836;1
353847;1
353858;1
353869;1
353880;1
353891;1
353902;1
353913;1
353924;1
353935;1
353946;1
353957;1
353968;1
353979;1
353990;1
354001;1
354012;1
354023;1
354034;1
354045;1
354056;1
354067;1
354078;1
354089;1
354100;1
354111;1
354122;1
354133;1
354144;1
354155;1
354166;1
354177;1
354188;1
354199;1
354210;1
354221;1
354232;1
354243;1
354254;1
354265;1
354276;1
354287;1
354298;1
354309;1
354320;1
354331;1
354342;1
354353;1
354364;1
354375;1
354386;1
354397;1
354408;1
354419;1
354430;1
354441;1
354452;1
354463;1
354474;1
354485;1
354496;1
354507;1
354518;1
354529;1
354540;1
354551;1
354562;1
354573;1
354584;0
354595;0
354606;0
354617;0
354628;0
354639;0
354650;0
354661;0
354672;0
354683;0
354694;0
354705;0
354716;0
354727;0
354738;0
354749;0
354760;0
354771;0
354782;0
354793;0
354804;0
354815;0
354826;0
354837;0
354848;0
354859;0
354870;0
354881;0
354892;0
354903;0
354914;0
354925;0
354936;0
354947;0
354958;0
354969;0
354980;0
354991;0
355002;0
355013;0
355024;0
355035;0
355046;0
355057;0
355068;0
355079;0
355090;0
355101;0
355112;0
355123;0
355134;0
355145;0
355156;0
355167;0
355178;0
355189;0
355200;0
355211;0
355222;0
355233;0
355244;0
355255;0
355266;0
355277;0
355288;0
355299;0
355310;0
355321;0
355332;0
355343;0
355354;0
355365;0
355376;0
355387;0
355398;0
355409;0
355420;0
355431;0
355442;0
355453;0
355464;0
355475;0
355486;0
355497;0
355508;0
355519;0
355530;0
355541;0
355552;0
355563;0
355574;1
356503;1
356514;1
356525;1
356536;1
356547;1
356558;1
356569;1
356580;1
356591;1
356602;1
356613;1
356624;1
356635;1
356646;1
356657;1
356668;1
356679;1
356690;1
356701;1
356712;1
356723;1
356734;1
356745;1
356756;1
356767;1
356778;1
356789;1
356800;1
356811;1
356822;1
356833;1
356844;1
356855;1
356866;1
356877;1
356888;1
356899;1
356910;1
356921;1
356932;1
356943;1
356954;1
356965;1
356976;1
356987;1
356998;1
357009;1
357020;1
357031;1
357042;1
357053;1
357064;1
357075;1
357086;1
357097;1
357108;1
357119;1
357130;1
357141;1
357152;1
357163;1
357174;1
357185;1
357196;1
357207;1
357218;0
357229;0
357240;0
357251;0
357262;0
357273;0
357284;0
357295;0
357306;0
357317;0
357328;0
357339;0
357350;0
357361;0
357372;0
357383;0
357394;0
357405;0
357416;0
357427;0
357438;0
357449;0
357460;0
357471;0
357482;0
357493;0
357504;0
357515;0
357526;0
357537;0
357548;0
357559;0
357570;0
357581;0
357592;0
357603;0
357614;0
357625;0
357636;0
357647;0
357658;0
357669;0
357680;0
357691;0
357702;0
357713;0
357724;0
357735;0
357746;0
357757;0
357768;0
357779;0
357790;0
357801;0
357812;0
357823;0
357834;0
357845;0
357856;0
357867;0
357878;0
357889;0
357900;0
357911;0
357922;0
357933;0
357944;0
357955;0
357966;0
357977;0
357988;0
357999;0
358010;0
358021;0
358032;0
358043;0
358054;0
358065;0
358076;0
358087;0
358098;0
358109;0
358120;0
358131;0
358142;0
358153;0
358164;0
358175;0
358186;0
358197;0
358208;1
359286;1
359297;1
359308;1
359319;1
359330;1
359341;1
359352;1
359363;1
359374;1
359385;1
359396;1
359407;1
359418;1
359429;1
359440;1
359451;1
359462;1
359473;1
359484;1
359495;1
359506;1
359517;1
359528;1
359539;1
359550;1
359561;1
359572;1
359583;1
359594;1
359605;1
359616;1
359627;1
359638;1
359649;1
359660;1
359671;1
359682;1
359693;1
359704;1
359715;1
359726;1
359737;1
359748;1
359759;1
359770;1
359781;1
359792;1
359803;1
359814;1
359825;1
359836;1
359847;1
359858;1
359869;1
359880;1
359891;1
359902;1
359913;1
359924;1
359935;1
359946;1
359957;1
359968;1
359979;1
359990;1
360001;1
360012;1
360023;1
360034;1
360045;1
360056;1
360067;1
360078;1
360089;1
360100;1
360111;1
360122;1
360133;1
360144;1
360155;1
360166;1
360177;1
360188;1
360199;1
360210;1
360221;0
360232;0
360243;0
360254;0
360265;0
360276;0
360287;0
360298;0
360309;0
360320;0
360331;0
360342;0
360353;0
360364;0
360375;0
360386;0
360397;0
360408;0
360419;0
360430;0
360441;0
360452;0
360463;0
360474;0
360485;0
360496;0
360507;0
360518;0
360529;0
360540;0
360551;0
360562;0
360573;0
360584;0
360595;0
360606;0
360617;0
360628;0
360639;0
360650;0
360661;0
360672;0
360683;0
360694;0
360705;0
360716;0
360727;0
360738;0
360749;0
360760;0
360771;0
360782;0
360793;0
360804;0
360815;0
360826;0
360837;0
360848;0
360859;0
360870;0
360881;0
360892;0
360903;0
360914;0
360925;0
360936;0
360947;0
360958;0
360969;0
360980;0
360991;0
361002;0
361013;0
361024;0
361035;0
361046;0
361057;0
361068;0
361079;0
361090;0
361101;0
361112;0
361123;0
361134;0
361145;0
361156;0
361167;0
361178;0
361189;0
361200;0
